AverageMonthlyHours,Department,EmployeeId,LastEvaluation,Left,NumberProject,Promotion,SalaryType,SatisfactoryLevel,TimeSpent,WorkAccident
194,IT,1011889,0.54,0,3,0,low,0.7,2,1
196,management,1011890,0.49,0,4,1,high,0.38,3,0
185,management,1011891,0.75,0,6,1,high,0.39,3,0
148,management,1011892,0.4,0,2,1,high,0.49,2,1
150,management,1011893,0.62,0,4,1,high,0.78,3,0
121,management,1011894,0.79,0,5,1,high,0.74,5,0
266,management,1011895,0.76,0,4,1,high,0.82,3,0
109,sales,1011896,0.42,0,2,0,low,0.6,6,0
143,sales,1011897,0.99,0,3,0,low,0.72,4,0
174,sales,1011898,0.97,0,3,0,low,0.73,3,0
159,sales,1011899,0.55,0,4,0,medium,0.89,2,0
157,sales,1011900,0.94,0,4,0,medium,0.74,2,0
222,sales,1011901,0.57,0,2,0,medium,0.83,2,0
199,sales,1011902,0.88,0,5,0,medium,0.24,5,1
255,sales,1011903,0.89,0,3,0,medium,0.93,7,1
253,sales,1011904,0.62,0,4,0,medium,0.96,7,0
149,sales,1011905,0.68,0,5,0,medium,0.16,7,1
285,sales,1011906,0.85,0,6,0,medium,0.21,7,0
164,sales,1011907,0.54,0,3,0,medium,0.69,7,0
243,sales,1011908,0.96,0,3,0,medium,0.66,3,1
207,sales,1011909,0.39,0,2,0,medium,0.67,7,0
186,sales,1011910,0.58,0,4,0,medium,0.85,7,0
190,sales,1011912,0.64,0,2,0,low,0.64,3,0
241,sales,1011913,0.82,0,2,0,medium,0.91,3,0
206,sales,1011914,0.68,0,3,0,medium,0.96,3,0
273,sales,1011915,0.7,0,4,0,medium,0.74,3,0
157,sales,1011916,0.99,0,2,0,medium,0.94,3,0
183,sales,1011917,0.72,0,3,0,low,0.37,2,0
151,sales,1011918,0.85,0,3,0,low,0.92,6,1
217,sales,1011919,0.72,0,3,0,low,0.86,3,0
235,sales,1011920,0.49,0,5,0,low,0.66,8,1
127,sales,1011921,0.61,0,4,0,low,0.19,8,0
167,sales,1011922,0.61,0,5,0,low,0.65,8,0
260,sales,1011923,0.44,0,3,0,low,0.92,8,0
240,sales,1011924,0.8,0,3,0,low,0.83,8,0
187,sales,1011925,0.82,0,4,0,low,0.94,3,0
126,sales,1011926,0.69,0,3,0,low,0.42,2,0
168,sales,1011927,0.53,0,6,0,low,0.78,3,0
197,sales,1011928,0.76,0,4,0,low,0.58,5,0
170,sales,1011929,0.64,0,2,0,low,0.5,8,0
219,IT,1011930,0.76,0,3,0,low,0.82,8,1
137,product_mng,1011931,0.92,0,6,0,low,0.97,8,1
225,product_mng,1011932,0.93,0,3,0,low,0.8,4,0
194,product_mng,1011933,0.84,0,3,0,low,0.82,3,0
251,product_mng,1011934,0.99,0,5,0,low,0.95,4,0
195,IT,1011935,0.51,0,5,0,low,0.88,4,0
180,management,1011936,0.86,0,3,1,high,0.5,7,0
225,management,1011937,0.8,0,2,1,high,0.53,7,1
229,management,1011938,0.74,0,3,1,high,0.82,7,0
144,management,1011939,0.74,0,6,1,high,0.15,7,0
129,management,1011940,0.7,0,3,1,high,0.92,3,0
172,management,1011941,0.74,0,3,1,high,0.53,10,0
220,marketing,1011942,1,0,4,0,medium,0.58,10,0
273,sales,1011943,0.74,0,3,0,medium,0.88,10,0
245,accounting,1011944,0.72,0,3,0,medium,0.85,10,0
264,support,1011945,0.68,0,5,0,medium,0.99,10,1
268,technical,1011946,0.73,0,3,0,medium,0.94,10,0
172,management,1011947,0.94,0,3,0,medium,0.63,3,0
245,marketing,1011948,0.9,0,3,0,medium,0.85,3,0
268,marketing,1011950,0.66,0,3,0,high,0.71,4,0
222,sales,1011952,0.69,0,4,0,medium,0.71,4,0
239,sales,1011953,0.62,0,5,0,medium,0.52,2,0
143,sales,1011954,0.72,0,3,0,medium,0.48,4,0
160,sales,1011955,0.79,0,3,0,medium,0.82,3,0
255,sales,1011956,0.76,0,2,0,low,0.83,7,0
152,sales,1011957,0.87,0,4,0,low,0.85,7,0
226,sales,1011958,0.64,0,4,0,low,0.57,7,0
266,IT,1011959,0.63,0,5,0,low,0.16,7,0
198,product_mng,1011961,0.67,0,3,0,low,0.82,3,1
254,product_mng,1011962,0.89,0,4,0,low,0.9,7,0
104,product_mng,1011963,0.64,0,2,0,low,0.92,7,0
136,IT,1011964,0.48,0,4,0,low,0.9,7,0
205,IT,1011965,0.8,0,5,0,low,0.82,3,0
236,IT,1011966,0.81,0,4,0,low,0.84,3,1
176,IT,1011967,0.65,0,3,0,low,0.92,3,0
148,IT,1011968,0.82,0,3,0,low,0.82,3,0
146,IT,1011969,0.8,0,4,0,low,0.8,3,1
242,IT,1011970,0.85,0,3,0,low,0.6,2,0
115,marketing,1011971,0.38,0,5,0,high,0.14,6,1
150,accounting,1011972,0.89,0,4,0,high,0.85,3,0
239,accounting,1011973,0.81,0,3,0,high,0.55,8,0
178,IT,1011974,0.71,0,4,0,medium,0.49,8,0
263,IT,1011975,0.58,0,5,0,medium,0.82,8,0
272,management,1011976,0.77,0,3,0,high,0.59,8,0
133,marketing,1011977,0.82,0,3,0,medium,0.9,8,0
149,marketing,1011978,0.72,0,3,0,medium,0.62,3,1
193,marketing,1011979,0.68,0,3,0,medium,0.61,2,0
174,sales,1011980,0.55,0,5,0,medium,0.52,3,1
223,sales,1011981,0.87,0,4,0,medium,0.79,5,0
201,sales,1011982,0.89,0,4,0,medium,0.49,8,0
139,sales,1011983,0.67,0,2,0,medium,0.73,8,0
241,sales,1011984,0.49,0,5,0,medium,0.67,8,0
187,sales,1011985,0.61,0,4,0,medium,0.52,4,1
192,sales,1011986,0.64,0,4,0,medium,0.72,3,0
229,product_mng,1011988,0.79,0,4,0,medium,0.19,4,0
104,product_mng,1011989,0.49,0,3,0,high,0.49,7,0
255,product_mng,1011990,0.76,0,3,0,low,0.9,7,0
212,product_mng,1011991,0.49,0,4,0,medium,0.49,7,0
235,IT,1011992,0.53,0,2,0,medium,0.6,7,0
237,IT,1011993,0.85,0,3,0,medium,0.62,3,1
253,management,1011994,0.5,0,4,1,high,0.64,10,0
193,management,1011995,0.94,0,3,1,high,0.22,10,0
259,management,1011996,0.55,0,3,1,high,0.9,10,1
185,management,1011998,0.54,0,3,1,high,0.85,10,0
172,marketing,1011999,0.65,0,3,1,high,0.33,10,0
180,IT,1012000,0.73,0,4,0,low,0.5,3,0
157,sales,1012001,0.53,1,2,0,low,0.38,3,0
262,sales,1012002,0.86,1,5,0,medium,0.8,6,0
272,sales,1012003,0.88,1,7,0,medium,0.11,4,0
223,sales,1012004,0.87,1,5,0,low,0.72,5,0
159,sales,1012005,0.52,1,2,0,low,0.37,3,0
153,sales,1012006,0.5,1,2,0,low,0.41,3,0
247,sales,1012007,0.77,1,6,0,low,0.1,4,0
259,sales,1012008,0.85,1,5,0,low,0.92,5,0
224,sales,1012009,1,1,5,0,low,0.89,5,0
142,sales,1012010,0.53,1,2,0,low,0.42,3,0
135,sales,1012011,0.54,1,2,0,low,0.45,3,0
305,sales,1012012,0.81,1,6,0,low,0.11,4,0
234,sales,1012013,0.92,1,4,0,low,0.84,5,0
148,sales,1012014,0.55,1,2,0,low,0.41,3,0
137,sales,1012015,0.56,1,2,0,low,0.36,3,0
143,sales,1012016,0.54,1,2,0,low,0.38,3,0
160,sales,1012017,0.47,1,2,0,low,0.45,3,0
255,sales,1012018,0.99,1,4,0,low,0.78,6,0
160,sales,1012019,0.51,1,2,1,low,0.45,3,1
262,sales,1012020,0.89,1,5,0,low,0.76,5,0
282,sales,1012021,0.83,1,6,0,low,0.11,4,0
147,sales,1012022,0.55,1,2,0,low,0.38,3,0
304,sales,1012023,0.95,1,6,0,low,0.09,4,0
139,sales,1012024,0.57,1,2,0,low,0.46,3,0
158,sales,1012025,0.53,1,2,0,low,0.4,3,0
242,sales,1012026,0.92,1,5,0,low,0.89,5,0
239,sales,1012027,0.87,1,4,0,low,0.82,5,0
135,sales,1012028,0.49,1,2,0,low,0.4,3,0
128,accounting,1012029,0.46,1,2,0,low,0.41,3,0
132,accounting,1012030,0.5,1,2,0,low,0.38,3,0
294,accounting,1012031,0.62,1,6,0,low,0.09,4,0
134,hr,1012032,0.57,1,2,0,low,0.45,3,0
145,hr,1012033,0.51,1,2,0,low,0.4,3,0
140,hr,1012034,0.55,1,2,0,low,0.45,3,0
255,technical,1012036,0.94,1,6,0,low,0.1,4,0
137,technical,1012037,0.46,1,2,0,low,0.38,3,0
126,technical,1012038,0.5,1,2,0,low,0.45,3,0
306,technical,1012039,0.89,1,6,0,low,0.11,4,0
152,technical,1012040,0.54,1,2,0,low,0.41,3,0
269,technical,1012041,0.88,1,5,0,low,0.87,5,0
158,technical,1012042,0.48,1,2,0,low,0.45,3,0
127,technical,1012043,0.46,1,2,0,low,0.4,3,0
281,technical,1012044,0.8,1,7,0,low,0.1,4,0
276,technical,1012045,0.89,1,6,0,low,0.09,4,0
182,technical,1012046,0.74,1,3,0,low,0.84,4,0
147,support,1012047,0.55,1,2,0,low,0.4,3,0
273,support,1012048,0.7,1,3,0,low,0.57,6,0
148,support,1012049,0.54,1,2,0,low,0.4,3,0
147,support,1012050,0.47,1,2,0,low,0.43,3,0
152,support,1012051,0.78,1,6,0,low,0.13,2,0
135,support,1012052,0.55,1,2,0,low,0.44,3,0
134,support,1012053,0.55,1,2,0,low,0.38,3,0
132,support,1012054,0.54,1,2,0,low,0.39,3,0
307,support,1012055,0.92,1,7,0,low,0.1,4,0
140,support,1012056,0.46,1,2,0,low,0.37,3,0
255,support,1012057,0.94,1,7,0,low,0.11,4,0
309,technical,1012058,0.81,1,6,0,low,0.1,4,0
128,technical,1012059,0.54,1,2,0,low,0.38,3,0
225,technical,1012060,1,1,4,0,low,0.85,5,0
226,management,1012061,0.91,1,5,0,medium,0.85,5,0
308,IT,1012062,0.93,1,7,0,medium,0.11,4,0
244,IT,1012063,0.95,1,6,0,medium,0.1,5,0
132,IT,1012064,0.56,1,2,0,medium,0.36,3,0
286,IT,1012065,0.94,1,6,0,medium,0.11,4,0
161,IT,1012066,0.7,1,6,0,medium,0.81,4,0
153,product_mng,1012067,0.54,1,2,0,medium,0.43,3,0
264,product_mng,1012068,0.98,1,4,0,medium,0.9,6,0
135,product_mng,1012070,0.5,1,2,0,medium,0.43,3,0
275,product_mng,1012072,0.77,1,5,0,medium,0.09,4,0
149,product_mng,1012073,0.49,1,2,0,high,0.45,3,0
295,product_mng,1012074,0.87,1,7,0,low,0.09,4,0
277,product_mng,1012075,0.97,1,6,0,medium,0.11,4,0
306,product_mng,1012076,0.79,1,7,0,medium,0.11,4,0
295,product_mng,1012077,0.83,1,6,0,medium,0.1,4,0
137,marketing,1012078,0.54,1,2,0,medium,0.4,3,0
157,sales,1012079,0.56,1,2,0,low,0.43,3,0
142,accounting,1012080,0.56,1,2,0,low,0.39,3,0
140,support,1012081,0.54,1,2,0,low,0.45,3,0
151,technical,1012082,0.49,1,2,0,low,0.38,3,0
139,management,1012083,0.59,1,4,1,low,0.79,3,0
249,marketing,1012084,0.85,1,4,0,low,0.84,6,0
291,marketing,1012085,0.77,1,6,0,low,0.11,4,0
305,marketing,1012086,0.87,1,6,0,low,0.11,4,0
232,sales,1012087,0.84,1,5,0,low,0.17,3,0
132,sales,1012088,0.45,1,2,0,low,0.44,3,0
130,sales,1012089,0.57,1,2,0,low,0.37,3,0
291,sales,1012090,0.79,1,6,0,low,0.1,4,0
130,sales,1012091,0.5,1,2,0,low,0.4,3,0
246,sales,1012092,1,1,5,0,low,0.89,5,0
143,sales,1012093,0.48,1,2,0,low,0.42,3,0
129,sales,1012094,0.55,1,2,0,low,0.46,3,0
255,sales,1012095,0.83,1,6,0,low,0.09,4,0
155,sales,1012096,0.51,1,2,0,low,0.37,3,0
265,sales,1012097,0.77,1,6,0,low,0.1,4,0
279,sales,1012098,0.84,1,6,0,low,0.1,4,0
284,sales,1012099,0.97,1,6,0,low,0.11,4,0
221,sales,1012100,1,1,5,0,medium,0.9,6,0
154,sales,1012101,0.52,1,2,0,medium,0.38,3,0
147,sales,1012102,0.52,1,2,0,medium,0.36,3,0
150,sales,1012103,0.46,1,2,0,medium,0.42,3,0
267,sales,1012104,0.94,1,7,0,medium,0.09,4,0
158,sales,1012105,0.52,1,2,0,medium,0.43,3,0
224,accounting,1012106,0.46,1,7,0,medium,0.24,5,0
148,accounting,1012108,0.5,1,2,0,medium,0.44,3,0
177,hr,1012109,0.87,1,3,0,medium,0.71,4,0
155,hr,1012110,0.49,1,2,0,medium,0.4,3,0
144,hr,1012111,0.47,1,2,0,medium,0.43,3,0
289,hr,1012112,0.85,1,6,0,high,0.09,4,0
160,technical,1012113,0.52,1,2,0,low,0.43,3,0
258,technical,1012114,0.96,1,4,0,medium,0.9,5,0
234,technical,1012115,1,1,5,0,medium,0.84,5,0
137,technical,1012116,0.48,1,2,0,medium,0.37,3,0
263,technical,1012117,0.68,1,5,0,medium,0.86,2,0
251,technical,1012118,0.84,1,6,0,low,0.11,4,0
133,technical,1012119,0.57,1,2,0,low,0.37,3,0
132,technical,1012120,0.46,1,2,0,low,0.4,3,0
135,technical,1012122,0.46,1,2,0,low,0.4,3,0
216,technical,1012123,1,1,4,0,low,0.75,6,0
300,support,1012124,0.84,1,6,0,low,0.11,5,1
138,support,1012125,0.49,1,2,0,low,0.46,3,0
260,support,1012126,0.92,1,6,0,low,0.11,4,0
132,support,1012127,0.49,1,2,0,low,0.38,3,0
183,support,1012128,0.89,1,3,0,low,0.7,5,0
250,support,1012129,0.82,1,6,0,low,0.09,4,0
151,support,1012130,0.45,1,2,0,low,0.37,3,0
292,support,1012131,0.83,1,6,0,low,0.1,4,0
140,support,1012132,0.57,1,2,0,low,0.38,3,0
221,support,1012133,1,1,5,0,low,0.9,5,0
138,support,1012134,0.51,1,2,0,low,0.44,3,0
132,technical,1012135,0.5,1,2,0,low,0.36,3,0
133,technical,1012136,0.84,1,7,0,low,0.31,5,0
283,technical,1012137,0.84,1,6,0,low,0.1,4,1
129,management,1012138,0.48,1,2,0,low,0.42,3,0
249,IT,1012139,1,1,4,0,low,0.74,5,0
257,IT,1012140,0.87,1,5,0,low,0.73,5,0
245,IT,1012141,0.96,1,6,0,low,0.09,4,0
155,IT,1012142,0.53,1,2,0,low,0.45,3,0
256,IT,1012143,0.8,1,6,0,low,0.11,4,0
152,product_mng,1012144,0.47,1,2,0,low,0.37,3,0
267,product_mng,1012145,0.99,1,4,0,low,0.84,5,0
151,product_mng,1012146,0.46,1,2,0,low,0.41,3,0
239,product_mng,1012147,0.92,1,4,0,low,0.76,5,0
306,IT,1012148,0.87,1,6,0,low,0.11,4,0
263,marketing,1012149,0.88,1,4,0,low,0.84,5,1
147,marketing,1012150,0.5,1,2,0,low,0.39,3,0
278,marketing,1012151,0.91,1,6,0,low,0.11,4,0
154,marketing,1012152,0.56,1,2,0,low,0.45,3,0
143,marketing,1012153,0.52,1,2,0,low,0.37,3,0
155,marketing,1012154,0.52,1,2,0,low,0.4,3,0
160,sales,1012155,0.48,1,2,0,low,0.39,3,0
304,accounting,1012156,0.8,1,6,0,low,0.11,4,0
240,support,1012157,1,1,5,0,low,0.83,5,0
136,management,1012159,0.5,1,2,0,low,0.39,3,0
132,marketing,1012160,0.45,1,2,0,low,0.45,3,0
301,marketing,1012161,0.95,1,7,0,low,0.1,4,0
243,marketing,1012162,0.98,1,5,0,low,0.9,6,0
147,sales,1012163,0.51,1,2,0,low,0.45,3,0
239,sales,1012164,0.89,1,5,0,low,0.79,5,0
260,sales,1012165,0.99,1,5,0,low,0.9,5,0
296,sales,1012166,0.84,1,7,0,low,0.11,4,0
129,sales,1012167,0.55,1,2,0,low,0.43,3,0
132,sales,1012168,0.54,1,5,0,low,0.31,5,0
135,sales,1012169,0.5,1,2,0,low,0.32,5,0
158,sales,1012170,0.57,1,2,0,low,0.45,3,0
259,sales,1012171,0.99,1,4,0,low,0.81,5,0
160,sales,1012172,0.46,1,2,1,low,0.41,3,0
278,sales,1012173,0.78,1,7,0,low,0.11,4,0
284,sales,1012174,0.88,1,6,0,low,0.1,4,0
274,sales,1012175,0.53,1,2,0,low,0.7,4,0
164,sales,1012176,0.74,1,4,0,low,0.54,2,0
148,sales,1012177,0.48,1,2,0,low,0.41,3,0
140,sales,1012178,0.5,1,2,0,medium,0.38,3,0
127,sales,1012179,0.51,1,2,0,medium,0.37,3,0
308,sales,1012180,0.85,1,6,0,medium,0.11,5,0
146,sales,1012181,0.47,1,2,0,medium,0.4,3,0
261,accounting,1012182,0.84,1,6,0,medium,0.1,4,0
257,accounting,1012183,0.99,1,5,0,medium,0.89,5,0
285,accounting,1012184,0.8,1,6,0,medium,0.11,4,0
141,hr,1012185,0.55,1,2,0,medium,0.36,3,0
127,hr,1012186,0.46,1,2,0,medium,0.4,3,0
297,hr,1012187,0.85,1,6,0,medium,0.09,4,0
143,hr,1012188,0.46,1,2,0,medium,0.4,3,0
152,technical,1012189,0.55,1,2,0,medium,0.37,3,0
156,technical,1012190,0.51,1,2,0,high,0.44,3,0
283,technical,1012191,0.8,1,7,0,low,0.09,5,0
226,technical,1012192,0.87,1,4,0,medium,0.92,6,1
232,technical,1012193,0.91,1,4,0,medium,0.74,5,0
249,technical,1012194,0.82,1,6,0,medium,0.09,4,0
275,technical,1012195,0.95,1,4,0,medium,0.89,5,0
304,technical,1012196,0.8,1,6,0,low,0.09,4,0
287,technical,1012198,0.91,1,6,0,low,0.1,4,0
285,technical,1012199,0.89,1,7,0,low,0.1,4,0
226,support,1012200,0.94,1,5,0,low,0.77,6,0
259,support,1012201,0.82,1,5,0,low,0.9,5,0
135,support,1012202,0.5,1,2,0,low,0.39,3,0
219,support,1012203,1,1,5,0,low,0.76,5,0
256,support,1012204,0.93,1,6,0,low,0.1,4,0
254,support,1012205,0.9,1,5,0,low,0.87,6,0
153,support,1012206,0.5,1,2,0,low,0.38,3,0
228,support,1012207,0.99,1,5,0,low,0.77,5,0
228,support,1012208,0.87,1,4,0,low,0.78,5,0
128,support,1012209,0.5,1,2,0,low,0.44,3,0
153,support,1012210,0.52,1,2,0,low,0.38,3,0
156,technical,1012211,0.46,1,2,0,low,0.43,3,0
294,technical,1012212,0.5,1,4,0,low,0.39,3,0
219,technical,1012213,1,1,5,0,low,0.88,5,0
153,management,1012214,0.46,1,2,0,low,0.45,3,0
151,IT,1012215,0.53,1,2,0,low,0.4,3,0
155,IT,1012216,0.51,1,2,0,low,0.36,3,0
158,IT,1012217,0.48,1,2,0,low,0.36,3,0
245,IT,1012218,0.98,1,5,0,low,0.9,5,0
131,IT,1012219,0.53,1,2,0,low,0.43,3,0
225,product_mng,1012220,0.87,1,5,0,low,0.89,5,0
286,product_mng,1012221,0.84,1,6,0,low,0.1,4,0
135,product_mng,1012222,0.5,1,2,0,low,0.37,3,0
153,product_mng,1012223,0.51,1,2,0,low,0.37,3,0
252,IT,1012224,0.9,1,5,0,low,0.87,5,0
149,accounting,1012225,0.56,1,2,0,low,0.4,3,0
258,accounting,1012226,0.97,1,4,0,low,0.9,5,0
158,hr,1012227,0.46,1,2,0,low,0.37,3,0
149,hr,1012228,0.54,1,2,0,low,0.44,3,0
236,hr,1012229,0.95,1,5,0,low,0.85,5,0
239,marketing,1012230,0.98,1,5,0,low,0.78,6,0
159,marketing,1012231,0.47,1,2,0,low,0.42,3,0
255,sales,1012232,0.99,1,5,0,low,0.92,6,0
244,accounting,1012233,0.83,1,6,0,low,0.11,4,0
134,support,1012234,0.56,1,2,0,low,0.42,3,0
270,technical,1012235,0.57,1,4,0,low,0.48,4,0
255,management,1012236,0.85,1,4,0,low,0.83,5,0
151,marketing,1012237,0.53,1,2,0,low,0.4,3,0
135,marketing,1012238,0.45,1,2,0,low,0.43,3,0
146,marketing,1012239,0.53,1,2,0,low,0.43,3,0
254,sales,1012240,0.97,1,7,0,low,0.1,4,0
289,sales,1012241,0.87,1,7,0,low,0.1,4,0
156,sales,1012242,0.46,1,2,0,low,0.37,3,0
156,sales,1012243,0.53,1,2,0,low,0.38,3,0
128,sales,1012244,0.5,1,2,0,low,0.4,3,0
275,sales,1012245,0.86,1,5,0,low,0.89,5,0
155,sales,1012246,0.46,1,2,0,low,0.45,3,0
159,sales,1012247,0.48,1,2,0,low,0.37,3,0
148,sales,1012248,0.49,1,2,0,low,0.46,3,0
228,sales,1012249,0.91,1,4,0,low,0.87,5,0
298,sales,1012250,0.84,1,6,0,low,0.11,4,0
261,sales,1012251,0.87,1,5,0,low,0.79,5,0
254,sales,1012252,0.92,1,5,0,low,0.79,6,0
192,sales,1012253,0.59,1,7,0,low,0.19,3,0
248,sales,1012254,0.98,1,4,0,low,0.87,5,0
258,sales,1012255,0.92,1,2,0,low,0.6,5,0
156,sales,1012256,0.45,1,2,0,medium,0.44,3,0
266,sales,1012257,0.81,1,6,0,medium,0.11,4,1
156,sales,1012258,0.54,1,2,0,medium,0.42,3,0
232,accounting,1012259,0.88,1,5,0,medium,0.88,5,1
154,accounting,1012261,0.46,1,2,0,medium,0.46,3,0
263,hr,1012262,0.97,1,5,0,medium,0.82,5,0
131,hr,1012263,0.56,1,2,0,medium,0.44,3,0
139,hr,1012265,0.5,1,2,0,medium,0.42,3,0
251,technical,1012266,0.93,1,4,0,medium,0.84,5,0
286,technical,1012267,0.95,1,6,0,medium,0.11,4,0
129,technical,1012268,0.53,1,2,0,high,0.45,3,0
156,technical,1012269,0.56,1,2,0,low,0.38,3,0
139,technical,1012270,0.86,1,6,0,medium,0.38,6,0
127,technical,1012271,0.51,1,2,0,medium,0.44,3,0
251,technical,1012272,0.84,1,6,0,medium,0.11,4,0
270,technical,1012273,0.93,1,5,0,medium,0.81,5,0
296,technical,1012274,0.96,1,6,0,low,0.09,4,0
254,technical,1012275,0.9,1,6,0,low,0.11,4,0
238,technical,1012276,0.95,1,5,0,low,0.81,6,0
267,support,1012277,0.97,1,6,0,low,0.1,4,1
229,support,1012278,0.89,1,5,0,low,0.74,6,0
254,support,1012279,0.78,1,6,0,low,0.09,4,0
233,support,1012280,0.81,1,4,0,low,0.82,4,1
268,support,1012281,0.98,1,6,0,low,0.1,4,0
301,support,1012282,0.56,1,3,0,low,0.27,3,0
267,support,1012283,0.92,1,5,0,low,0.83,6,0
289,support,1012284,0.93,1,6,0,low,0.1,4,1
144,support,1012285,0.47,1,2,0,low,0.38,3,0
148,support,1012286,0.56,1,2,0,low,0.4,3,0
306,support,1012287,0.83,1,6,0,low,0.11,4,0
292,technical,1012288,0.79,1,6,1,low,0.11,4,0
232,technical,1012289,0.91,1,5,0,low,0.82,5,0
137,technical,1012290,0.48,1,2,0,low,0.36,3,0
128,management,1012291,0.46,1,2,0,low,0.4,3,0
231,IT,1012292,0.84,1,5,0,low,0.87,5,0
146,IT,1012293,0.49,1,2,0,low,0.41,3,0
308,IT,1012294,0.91,1,6,0,low,0.11,4,1
253,IT,1012295,0.93,1,6,0,medium,0.1,4,0
146,IT,1012296,0.51,1,2,0,medium,0.38,3,0
156,product_mng,1012297,0.55,1,2,0,medium,0.39,3,0
147,product_mng,1012298,0.52,1,2,0,medium,0.4,3,0
136,product_mng,1012299,0.48,1,2,0,medium,0.45,3,0
249,product_mng,1012300,0.84,1,5,0,medium,0.74,5,0
278,RandD,1012302,1,1,3,0,medium,0.12,4,0
250,RandD,1012303,0.77,1,7,0,medium,0.1,5,0
127,RandD,1012304,0.55,1,2,0,medium,0.37,3,0
255,RandD,1012305,0.87,1,5,0,medium,0.89,5,0
135,RandD,1012306,0.47,1,2,0,medium,0.45,3,0
149,marketing,1012307,0.46,1,2,0,high,0.37,3,0
287,sales,1012308,0.81,1,5,0,low,0.11,4,0
145,accounting,1012309,0.48,1,2,0,medium,0.41,3,0
285,support,1012310,0.94,1,6,0,medium,0.1,4,0
305,technical,1012311,0.93,1,7,0,medium,0.1,4,0
300,management,1012312,0.95,1,7,0,medium,0.11,4,0
139,marketing,1012313,0.54,1,2,0,low,0.4,3,0
130,marketing,1012314,0.49,1,2,0,low,0.41,3,0
268,marketing,1012315,0.81,1,6,0,low,0.1,4,0
245,sales,1012316,0.86,1,4,0,low,0.73,6,0
135,sales,1012317,0.47,1,2,0,low,0.43,3,0
153,sales,1012318,0.46,1,2,0,low,0.37,3,0
276,sales,1012319,0.94,1,6,0,low,0.11,4,0
130,sales,1012320,0.46,1,2,0,low,0.4,3,0
153,sales,1012321,0.54,1,2,0,low,0.41,3,1
244,sales,1012322,0.84,1,5,0,low,0.82,5,0
253,sales,1012323,0.47,1,2,0,low,0.61,3,0
287,sales,1012324,0.91,1,7,0,low,0.11,4,0
131,sales,1012325,0.45,1,2,0,low,0.37,3,0
135,sales,1012326,0.52,1,2,0,low,0.41,3,0
157,sales,1012327,0.52,1,2,0,low,0.37,3,0
262,sales,1012328,0.99,1,5,0,low,0.88,6,0
266,sales,1012329,0.85,1,6,0,low,0.1,4,0
148,sales,1012330,0.48,1,2,0,low,0.44,3,0
140,sales,1012331,0.57,1,2,0,low,0.38,3,0
302,sales,1012332,0.85,1,7,0,low,0.11,4,0
271,sales,1012333,0.98,1,6,0,low,0.09,4,0
145,sales,1012334,0.52,1,2,0,medium,0.45,3,0
290,accounting,1012335,0.81,1,6,0,medium,0.1,4,0
151,accounting,1012336,0.47,1,2,0,medium,0.45,3,0
266,accounting,1012337,0.87,1,5,0,medium,0.77,5,0
142,hr,1012339,0.5,1,2,0,medium,0.39,3,0
246,hr,1012340,0.91,1,6,0,medium,0.1,4,0
308,hr,1012341,0.89,1,7,0,medium,0.09,5,0
141,technical,1012342,0.47,1,2,0,medium,0.37,3,0
232,technical,1012343,1,1,5,0,medium,0.9,5,0
143,technical,1012344,0.56,1,2,0,medium,0.41,3,0
155,technical,1012345,0.52,1,2,0,medium,0.37,3,0
278,technical,1012346,0.86,1,6,0,high,0.1,4,0
253,technical,1012347,1,1,4,0,low,0.81,5,0
282,technical,1012348,0.8,1,6,0,medium,0.11,4,0
264,technical,1012349,0.84,1,7,0,medium,0.11,4,0
149,technical,1012350,0.46,1,2,0,medium,0.4,3,0
304,technical,1012351,0.8,1,6,0,medium,0.09,5,0
219,technical,1012352,0.93,1,3,0,low,0.48,6,0
262,support,1012353,0.91,1,4,0,low,0.91,6,0
135,support,1012354,0.57,1,2,0,low,0.43,3,0
219,support,1012355,0.88,1,6,0,low,0.33,5,0
136,support,1012356,0.57,1,2,0,low,0.41,3,0
154,support,1012357,0.55,1,2,0,low,0.41,3,0
149,support,1012358,0.54,1,2,0,low,0.37,3,0
135,support,1012359,0.62,1,6,0,low,0.31,5,0
275,support,1012360,0.91,1,6,0,low,0.09,4,0
290,support,1012361,0.87,1,6,0,low,0.1,4,0
263,support,1012362,0.9,1,4,0,low,0.76,5,0
145,support,1012363,0.54,1,2,0,low,0.41,3,0
267,technical,1012364,0.96,1,5,0,low,0.72,5,0
141,technical,1012365,0.5,1,2,0,low,0.4,3,1
235,technical,1012366,0.87,1,4,0,low,0.91,5,0
258,management,1012367,0.83,1,6,0,low,0.1,4,0
131,IT,1012368,0.56,1,2,0,low,0.4,3,0
243,IT,1012369,0.86,1,5,0,low,0.82,5,0
266,IT,1012370,0.82,1,6,0,low,0.1,4,0
142,IT,1012371,0.45,1,2,0,low,0.37,3,0
135,IT,1012372,0.51,1,2,0,low,0.36,3,0
141,product_mng,1012373,0.48,1,2,0,medium,0.39,3,0
254,product_mng,1012375,0.84,1,5,0,medium,0.86,5,0
262,product_mng,1012376,0.99,1,5,0,medium,0.73,5,0
296,IT,1012377,0.71,1,4,0,medium,0.56,2,0
158,accounting,1012378,0.56,1,2,0,medium,0.44,3,0
238,accounting,1012379,0.56,1,4,0,medium,0.31,2,0
231,hr,1012380,0.93,1,4,0,medium,0.77,5,0
